,sgRNA,Lib36_gDNA,Lib36_sorted1,Lib36_sorted2,Lib66_sorted1,Lib66_sorted2,Lib66_gDNA
7949,slr1065_21,0.00026377030755512766,0.0016012613735044868,0.0,9.128674493803668e-05,8.45979135912154e-05,0.00021367902592763969
7950,slr1600_36,9.520952137248832e-05,0.0,0.0003456782592340031,5.276503342163114e-05,0.00012400898980238404,0.00022007410412716566
7951,capA_31,0.00010655900074139424,0.0,0.0,0.0,0.00066319328245001,0.00011487970185960071
7952,sll0102_23,5.5065992493580446e-05,0.0,0.0,0.0,0.0,2.18266799418604e-05
7953,sll0230_90,7.40343353277241e-05,0.0,2.941170062810321e-05,0.0001744806933390134,0.0,1.3948685058386367e-05
7955,sll1687_22,4.5240285817722104e-05,9.604366785431776e-06,0.0,0.0,0.0,4.888990942391236e-05
7956,slr0596_40,8.459565640712264e-05,1.0137942717955763e-05,0.0,8.61073551543183e-05,0.00014065677199503286,0.00017980364792870136
7957,Entry1101_23,0.00019777518678037865,0.0,0.0,0.0002159158116087605,5.503960643283894e-05,0.000282495628292104
7958,sll1682_55,0.00029939506224086013,8.804002886645793e-06,0.0,0.00026317774338519093,0.00013250275622720483,0.00040302895000925664
7959,Entry747_45,7.335126481015106e-05,1.4940126110671652e-05,0.0,0.00013563526996112545,4.348808409508262e-05,2.3216914333061696e-05
7960,Entry1080_20,0.0001701371027616541,0.00046207675756577325,0.0,3.1723762425275164e-05,1.6647782192648815e-05,0.0002342544949174189
7961,sll1643_22,3.578238634363386e-05,0.0,0.0,2.8486643810451173e-05,0.0,2.2012044527353906e-05
7962,cad_27,4.450467141418191e-05,0.0,8.678267222366255e-05,3.528459290158156e-05,0.0,3.179002641213637e-05
7963,chlH_39,0.00018190693321829725,0.0,0.0,4.3377389438641554e-05,3.839182424019013e-05,0.00015709648620574682
7964,argB_77,3.609764965943681e-05,0.0,0.0,2.6544372641556767e-05,1.630803153565598e-05,5.00020969368734e-05
7965,sll1130_38,4.954888446702898e-05,0.0,0.0,2.104127099635597e-05,0.0,7.743605558991236e-05
7966,Entry525_21,3.7884141782320136e-05,0.0,0.0,0.00017642296450790779,0.0,2.6414453432824685e-05
7967,Entry359_59,6.247468041494957e-05,0.0,0.00019753043384800176,0.0002469921503110709,0.0,1.4273073083000006e-05
7968,sll1049_52,0.00011796102399626729,0.0,0.0,0.00011491771082625186,1.4609278250691816e-05,0.00016622569204130202
7969,Entry1913_16,0.00011375751311889472,0.0,0.0,0.00025055298078737733,0.0,0.0001918060048394059
7970,rpl33_37,1.176983045664315e-05,0.0,0.0,0.0,0.0,2.164131535636689e-05
7971,Entry622_141,1.8547991746406397e-05,0.0,0.0,2.524952519562717e-05,1.5628530221670315e-05,1.2512109520811694e-05
7972,ssl7038_7,3.741124680861573e-05,0.00035696229885854767,0.0,0.0,0.0,1.0287734494889614e-05
7973,Entry433_34,7.93938116963741e-05,0.0001424647739839047,0.0,4.985162666828954e-05,0.0003597959457554101,5.699961003925327e-05
7974,ssr2786_45,4.960142835299613e-05,0.0,0.0,0.0,0.0,1.9834010647805202e-05
7975,ssr2848_102,5.5118536379547606e-05,0.0,0.0002530858683677523,0.0002489344214799653,0.0003455264181617111,7.136536541500002e-05
7976,slr2071_53,6.835959564327116e-05,0.0,0.0,0.0,0.0,0.00015616966327827928
7977,Entry1975_48,0.00011627961964531828,0.0,0.0005871446903165787,0.0012087400907752801,0.0013073605281084214,0.00013596492345948708
7979,Entry1227_8,2.233115153604169e-05,0.0,0.0,2.686808450303917e-05,0.0,4.9585026619513004e-06
7980,Entry148_57,0.000238076347317188,0.00016140671958850625,0.0005297737187210195,0.0002398704893584581,3.329556438529763e-05,5.458987042783769e-05
7981,sll1109_78,3.961809001923631e-05,4.3486438500704995e-05,0.0,0.0,0.0,3.721194053782144e-05
7982,slr1069_250,5.627450187082506e-05,0.0,0.0,2.427838961117997e-05,6.99886353405236e-05,6.0243490285389624e-05
7983,Entry1413_58,5.737792347613536e-05,0.0,0.0,1.650930493560238e-05,0.0,1.1677968886090915e-05
7985,Entry1577_15,5.3910027002303006e-05,0.0,0.0,3.042891497934557e-05,0.0,4.203141976065261e-05
7986,ssr7036_110,9.379083645137509e-05,0.0,5.5918541934912265e-05,1.2624762597813585e-05,1.596828087866315e-05,0.00016270376491692542
7987,ssr0756_84,0.00017528640358643549,0.0,0.0,0.00041791201317377787,4.314833343808979e-05,4.6341146373376645e-05
7988,Entry583_1,0.00013178006600562955,0.0,0.00011147397645466277,1.1329915151883987e-05,2.412229664649114e-05,0.00011168216275983769
7990,ureD_145,9.946557613582803e-05,0.0,0.0,0.0006895062649575112,7.916190307933008e-05,0.00012924545723534746
7991,sll1424_120,0.00015274507650652518,0.0,1.3071866945823648e-05,0.0,1.2570774308734821e-05,0.00011358214976114616
7992,pilC_36,0.00019220553486786,0.00037563745649688723,0.00017647020376861924,0.0003593201662454636,0.0001226499871744127,0.0001192357696186981
7993,Entry395_11,8.322951537197655e-05,0.0,0.0,1.748044052004958e-05,0.0,9.212619899027275e-05
7994,cpcD_31,9.19518004425246e-05,3.468243561405919e-05,0.0,2.427838961117997e-05,0.0,0.00010310905068076303
7995,slr0509_4,7.713442459978637e-05,0.0,0.0,6.441866043499752e-05,2.480179796047681e-05,0.000105565131438552
7996,Entry1374_124,9.536715303038979e-05,0.0,2.1060230079382543e-05,9.387643982989587e-05,1.1891272994749153e-05,0.0001553818637899319
7997,pyrC_18,6.736126180989517e-05,0.0,0.0,6.441866043499752e-05,1.3929776936706153e-05,7.966043061583445e-05
7998,ureD_76,2.0071764439453945e-05,0.0,0.0,8.57836432928359e-05,0.0,2.9751015971707806e-05
7999,slr1046_36,2.0229396097355415e-05,0.0,0.0,0.0,2.6840301902433805e-05,6.719466224139612e-06
8000,gpsA_29,4.713186571253976e-05,0.0,0.0,0.0,0.00016885607652543797,2.9472969093467547e-05
8001,apcF_115,8.128539159119176e-05,0.0,0.0,0.0,0.0,4.643382866612339e-05
8002,merR_85,5.3910027002303006e-05,0.0,0.0,0.0,0.0,5.0511849546980545e-05
8004,Entry2091_42,0.00014559910801499183,0.0,0.00021241783786963428,0.00016088479515675262,2.9218556501383638e-05,0.00024000079706771763
8005,slr0590_43,0.00018400868865698356,0.0,0.0003899773638837388,0.00015602911723451666,0.0002493769822327394,4.513627656766885e-05
8006,Entry1686_69,7.277328206451233e-05,0.0,2.4328196815838456e-05,0.0,0.0,1.325356786278572e-05
8007,slr0378_154,6.436626030976722e-05,0.0,0.00039034047129890066,0.0,0.0,8.920670676875004e-05
8008,ackA_22,0.00012931050336517319,0.0,2.4328196815838456e-05,0.00010617749056622707,4.0770078839139946e-05,3.369001341344482e-05
8009,Entry613_72,4.581826856336083e-05,0.0,0.0,0.0,0.00015424679827474616,8.763110779205523e-05
8010,Entry1996_37,0.00013687682294444376,0.0,0.0,9.32290161069311e-05,1.834653547761298e-05,0.00020936929931491567
8012,slr6058_146,8.233626931053491e-05,0.0,0.0,2.363096588821517e-05,0.0,6.515565180096755e-05
8013,slr2042_6,9.599767966199568e-05,0.0,0.0,3.8521711516405547e-05,1.834653547761298e-05,0.00017053541865402606
8014,sll0191_43,7.839547786299812e-05,0.0,0.0,0.0,0.0,1.9416940330444808e-05
8015,psaD_21,3.07381732907868e-05,0.0,0.0,0.0,0.0,2.6136406554584423e-05
8016,slr0232_43,4.308598649306868e-05,0.0,0.0,0.0,0.0,0.00010065296992297406
8017,fabG_44,0.00012615787020714376,0.0,0.0,0.0,1.4609278250691816e-05,0.00011807724095936367
8018,Entry925_2,4.592335633529515e-05,0.0,0.0,7.866198234022309e-05,4.858434394997511e-05,3.0168086289068196e-05
8019,purF_45,7.923618003847263e-05,0.0,0.0,0.0001799837949842142,0.00025005648354672503,6.928001382819808e-05
8020,slr0312_5,0.00014055489496214474,0.0,0.0,3.916913523937035e-05,5.87768636597601e-05,0.00013615028804498056
8021,sll0980_15,4.29283548351672e-05,0.0,0.0,0.00011685998199514626,0.0,2.743395865303897e-05
8022,Entry357_55,0.00027984873666107775,0.0,0.000661944817839903,0.0002660911501385325,0.0004702149092780808,0.0002983906414981722
8023,rfbM2_48,0.00011312698648728884,0.0,0.0,3.1723762425275164e-05,1.1891272994749153e-05,5.37557297931169e-05
8026,Entry1275_74,0.00011055233607489817,0.0004967591931798324,0.0,0.0,0.0,8.128237073890263e-05
8027,Entry1716_16,8.801100899498784e-05,0.0,0.0,8.092796537059991e-05,0.0,8.43408863995455e-05
8028,ssl2384_46,8.617197298613735e-05,0.0,0.0,0.00021818179463913736,4.178933081011846e-05,4.643382866612339e-05
8029,Entry368_43,6.725617403796085e-05,0.0,0.0,1.3272186320778384e-05,1.834653547761298e-05,0.00011854065242309744
8030,slr6103_40,5.753555513403683e-05,1.0404730684217757e-05,0.0,0.0,0.0,7.956774832308769e-05
8031,rpoE2_5,0.00020739071791236842,0.00013019252753585298,0.00010167007624529504,0.0002654437264155677,5.7757611688781606e-05,0.00045595053916765285
8032,sll1762_26,7.781749511735941e-05,0.0,0.00029629565077200266,1.812786424301438e-05,0.00017463183769431614,3.6238776463980536e-05
8033,sll8025_97,0.0001134422498030918,1.2539034414313707e-05,0.0,0.0001489074562819038,0.0,9.467496204080849e-05
8034,sufA_34,0.00010267075317982462,0.0,4.575153431038277e-05,5.988669437424393e-05,3.2276312414319126e-05,0.00013883807453463645
8035,slr1686_19,6.294757538865399e-05,0.0,0.0,6.765577904982152e-05,0.0,2.989003941082793e-05
8036,ssl0312_58,9.594513577602854e-05,0.0,0.0,0.00016444562563305902,0.0,9.300668077136692e-05
8037,slr0096_130,7.1985123775004975e-06,0.0,0.0,0.0,0.0,3.6609505634967536e-06
8038,slr0782_33,5.327950037069712e-05,0.0,0.0,0.0,0.0,4.838015681380522e-05
8039,slr2001_3,0.00018600535632373548,0.0,0.0,0.00012009710060997026,2.6840301902433805e-05,0.00011256264454093184
8040,Entry1461_11,0.00013913621004103151,0.0,0.0,0.0,3.3635315042290465e-05,6.955806070643834e-05
8041,sll1108_4,0.00010009610276743392,0.0,0.0004876532585622544,0.00043701101300123947,0.0,4.870454483841885e-05
8042,Entry1731_3,8.338714702987803e-05,0.0,0.0,6.409494857351512e-05,5.402035446186044e-05,3.8648516075396115e-05
8043,ssr2708_10,4.739458514237554e-05,0.0,0.00026180044633163465,0.0,0.0,3.837046919715586e-05
8044,slr0418_4,0.00021548247635131047,0.0,0.0002556276202738847,0.0004230914029574963,5.130234920591778e-05,0.0002942662794709417
8045,sll1396_77,0.00012032549886478936,0.0006712385231151764,0.0002414664310825757,1.877528796597918e-05,1.4609278250691816e-05,4.467286510393509e-05
8046,Entry1565_30,7.997179444201284e-05,0.0,0.0,0.0,0.00014269527593698984,0.00017771829634189942
8047,ssr6099_36,9.394846810927658e-05,0.0,0.0,3.4313457317134365e-05,7.712339913737308e-05,0.00014565022305152274
8048,Entry22_41,5.5276168037449085e-05,0.0,0.0,0.0,0.00017938834689221582,4.648016981249677e-05
8049,frdA_55,4.4872478615952006e-05,0.0,0.0,0.0,0.0,7.785312590727275e-06
8050,Entry646_46,6.142380269560643e-05,0.0,0.0,1.683301679708478e-05,4.280858278109696e-05,9.815054801881171e-05
8051,slr2044_25,7.319363315224959e-05,0.0,0.0,0.0,0.0004477913659165538,5.755570379573379e-05
8052,sll0225_71,8.69601312756447e-05,0.0,0.00025272276095259053,0.0,0.0,8.054091239692858e-05
8053,slr1035_72,9.384338033734226e-05,0.0,0.00011292640611530983,0.0,0.00014065677199503286,6.297761792141886e-05
8054,ssl1920_41,7.860565340686675e-05,0.0005711930357669287,0.0,0.00013434042251519586,0.0,5.77410683812273e-05
8055,slr1415_12,5.9689854458690255e-05,0.0,0.0,0.00012527649039368867,0.0,5.560937564805197e-05
8056,Entry1560_23,0.00010445724530270796,0.0,5.228746778329459e-05,0.00016217964260268217,5.300110249088194e-05,4.295824268812015e-05
8057,kdtB_44,4.4609759186116214e-05,0.0,0.0,0.0,0.0,3.535829468288638e-05
8058,Entry334_40,0.0001856375491219654,2.6412008659937385e-05,0.0,6.474237229647992e-05,1.596828087866315e-05,0.0001359185823131137
8059,sll7103_61,7.655644185414763e-05,2.907988832255732e-05,1.4161189191308953e-05,5.6325863897937535e-05,0.0,2.5580312798103905e-05
8060,ccmM_67,8.81686406528893e-05,0.0,0.0,0.0,0.0,4.0363138491211046e-05
8061,Entry756_21,6.809687621343536e-05,2.267697713226947e-05,0.0002204062010031932,4.8233067360877554e-05,0.0,5.950203194341561e-05
8062,Entry237_1,4.587081244932799e-05,0.0,2.396508940067669e-05,2.492581333414477e-05,5.97961156307386e-05,6.858489663259743e-06
8063,gcpE_24,0.0002589888139321165,0.0,5.519232710458873e-05,0.0003577016069380516,0.0004953564578955504,0.0002816614876573832
8064,rfbF_43,8.543635858259715e-05,0.0,1.960780041873547e-05,0.0,1.1891272994749153e-05,3.197539099762988e-05
8065,Entry1236_31,6.636292797651921e-05,0.0,0.0,0.0004742378770717154,0.0,0.0001226186733039546
8067,sll0022_119,7.566319579270597e-05,0.0,0.0,6.700835532685673e-05,0.0,7.150438885412015e-05
8068,mcpA_40,0.0001541637614276384,0.0007171260533122393,0.00017828574084442807,0.0,1.5288779564677483e-05,0.0004306482732477891
8069,sll1678_130,5.979494223062458e-05,0.0,0.0,1.1006203290401586e-05,2.1064540733555646e-05,8.040188895780847e-05
8070,rfbJ_45,4.539791747562358e-05,0.0,0.0,0.0,0.0,5.384841208586366e-05
8071,sll7062_20,6.962064890648292e-05,0.0,0.0,0.00014049094788336146,2.6160800588448143e-05,5.0511849546980545e-05
8072,Entry1362_38,0.00018479684694649087,0.0,0.0,0.00013822496485298464,2.6840301902433805e-05,0.0003493659025088865
8073,Entry652_30,4.5240285817722104e-05,0.0,0.0,0.0,0.0,7.0623907073026e-05
8074,sll0765_65,0.00011764576068046433,0.0,0.0002167751268515755,6.474237229647992e-05,3.839182424019013e-05,6.297761792141886e-05
8075,Entry366_85,3.5414579141863755e-05,0.0,0.0,0.0,0.0,1.723890645089611e-05
8076,cysW_135,0.00010776751011863884,0.0,0.00024364507557354632,1.3919610043743186e-05,2.310304467551264e-05,6.733368568051626e-05
8077,Entry966_2,0.00010261820929385746,0.0,0.0,0.00027386023481411006,0.00014371452790796834,0.00014449169439218834
8078,Entry966_0,7.198512377500498e-05,0.0,0.0,5.147018597570154e-05,1.3590026279713318e-05,9.221888128301952e-05
8079,gylA_44,6.363064590622704e-05,0.0,0.0,4.208254199271195e-05,0.00011993198191847005,4.8611862545672086e-05
8080,slr0364_23,3.1473787694327e-05,0.0,0.0,0.0,0.0,6.1170313212857166e-06
8081,sll0789_433,0.0001060861057676898,0.0,0.00012127787666403052,9.420015169137829e-05,0.0,3.8833880660889617e-05
8082,sll0556_44,4.161475768598828e-05,0.0,0.0,0.0,1.2910524965727652e-05,2.3773008089542214e-05
8083,Entry417_82,4.2508003747429945e-05,0.0,0.0,0.0,0.0,4.10582556868117e-05
8084,Entry1451_31,8.638214853000598e-05,0.0,0.0,1.7156728658567183e-05,0.0,0.00011145045702797082
8085,epsB_24,0.00014938226780462712,0.0001672760548462701,0.00010348561332110388,2.1364982857838374e-05,2.242354336152697e-05,6.348737053152599e-05
8087,ank_9,9.7101101267306e-05,0.0,0.0,8.86970500461775e-05,1.2570774308734821e-05,0.00012998691557732152
8088,sll0924_3,0.00013104445160208936,0.0,0.00017683331118378102,1.650930493560238e-05,1.4609278250691816e-05,0.00011066265753962341
8089,metX_32,0.000281267421582191,0.0,0.0,4.014027082381755e-05,7.134763796849492e-05,0.0005956690954833832
8090,serS_50,1.2925795947920606e-05,0.0,0.0,0.0,0.0,4.9585026619513004e-06
8091,Entry1783_1,0.00010009610276743392,0.0004810187031703748,0.0,7.510115186391672e-05,2.072479007656281e-05,0.00011200655078445134
8092,slr0157_225,4.408432032644466e-05,0.0,0.0,0.0,0.0,8.614819110810718e-05
8093,Entry402_19,0.000121218744926231,1.120509458300374e-05,0.0,0.00011491771082625186,0.00018924111594500795,0.00016279644720967214
8094,cbiF_53,5.028449887056917e-05,0.0,0.0,3.075262684082796e-05,0.0,1.659013040166884e-05
8095,Entry839_51,0.00010414198198690502,0.0,0.0,0.00025476123498664846,6.761038074157377e-05,0.00013818929848540915
8096,Entry1019_32,0.00011018452887312805,0.0,0.0,0.0,1.3590026279713318e-05,2.710957062842533e-05
8097,Entry402_3,3.636036908927259e-05,0.0,3.921560083747094e-05,0.000183868337322003,0.0,3.11412503629091e-05
8098,slr0236_11,2.711264515905297e-05,0.0,0.0,0.0,0.0,1.992669294055196e-05
8099,ycf20_10,4.734204125640839e-05,0.0,0.00014887404021632488,0.0,0.0,4.342165415185391e-05
8100,Entry1061_51,2.164808101846865e-05,0.0,0.0,0.0,0.0,2.6831523750185075e-05
8101,slr0211_7,5.091502550217506e-05,0.0,0.0,0.0,0.0,2.664615916469157e-05
8102,slr1870_25,8.617197298613735e-05,0.0,0.0,0.0,2.072479007656281e-05,0.00012929179838172086
8103,sll1336_29,0.00012852234507566582,0.0,0.0,0.0,1.5628530221670315e-05,0.00017957194219683447
8104,slr1037_37,7.461231807336281e-05,0.0,0.0,0.0,0.0005762171142598447,0.00010366514443724354
8105,sll0686_22,3.157887546626131e-05,0.0,0.0,1.7804152381531978e-05,0.0,1.4736484546733774e-05
8106,hisI_39,1.3503778693559328e-05,0.0,0.0,0.0,0.0,2.7804687824025983e-05
8107,ssl2667_48,0.00010750479068880304,8.377142140626605e-05,0.0,0.00011168059221142787,7.304639125345909e-05,0.0001122845976626916
8108,Entry1502_21,0.00010508777193431384,0.0,0.0,1.4890745628190384e-05,4.246883212410412e-05,0.00014778191578469812
8109,mraY_4,5.7115204046299576e-05,0.0,0.0,2.0393847273391173e-05,3.09173097863478e-05,8.809451925578899e-05
8110,Entry1987_30,3.320773593124317e-05,0.0,0.0,0.0,0.0,1.8536458549350655e-06
8111,Entry394_29,8.296679594214077e-05,0.00018675157638339568,0.0,1.5214457489672785e-05,2.8199304530405134e-05,2.6229088847331174e-05
8112,suhB2_28,0.00012825962564583002,0.0001232560404130411,0.0,0.0,1.6987532849641647e-05,9.629690216387666e-05
8113,slr0208_54,7.608354688044323e-05,0.0,0.0,2.3954677749697572e-05,0.0,5.074355527884742e-05
8114,ssr1513_10,4.429449587031328e-05,0.00026705475422825577,0.0,2.0070135411908773e-05,0.0,5.329231832938314e-06
8115,Entry929_31,6.263231207285105e-05,0.0,0.0,0.0,3.19365617573263e-05,7.006781331654548e-05
8116,argC_84,0.00011102523104860256,0.0,0.00031009373254814985,6.538979601944473e-05,3.023780847236213e-05,0.00011191386849170459
8118,ssl5064_11,6.820196398536968e-05,0.0,0.0,0.0,0.0,2.6970547189305207e-05
8119,ssr0332_75,6.652055963442065e-05,0.0,0.0,0.0,0.0,9.453593860168837e-06
8120,Entry2063_41,5.8586432853379954e-05,0.00018221618095694172,0.0003235287069091353,0.0,0.0,6.126299550560392e-05
8121,sll0142_58,8.396512977551676e-05,0.0,0.0006092942426414468,0.0,0.0,7.535070400311042e-05
8122,Entry1455_6,9.29501342759006e-05,0.0,0.0,0.0,0.0,9.217254013664614e-05
8123,glgA2_73,0.00020838905174574437,0.0,0.0004814804325045043,5.276503342163114e-05,8.731591884715807e-05,0.00019060113503369813
8124,Entry608_26,6.657310352038782e-05,0.0,0.0,0.0,5.809736234577443e-05,4.0826549954944816e-05
8125,recG_110,0.00010382671867110207,0.0,0.0,0.00010132181264399108,6.285387154367408e-05,2.673884145743832e-05
8126,slr0625_136,8.338714702987803e-05,9.817797158441372e-05,0.0002843131060716643,6.053411809720873e-05,0.0,4.731431044721755e-05
8127,Entry1441_43,5.038958664250349e-05,3.1480980018915266e-05,0.0,0.00022951170979102135,0.0,2.0807174721646116e-05
8128,slr0723_43,1.1086759939070109e-05,0.0,0.0,0.0,3.7372572269211626e-05,1.4968190278600655e-05
8129,slr1189_29,0.0002167435296145223,0.0,0.0,0.00011265172779587507,3.2955813728304796e-05,0.00018819139542228247
8130,Entry165_62,6.499678694137311e-05,2.907988832255732e-05,0.0,6.474237229647992e-05,8.052090570730142e-05,8.072627698242209e-05
8131,Entry856_34,8.375495423164812e-05,1.0404730684217757e-05,0.0,0.0,0.0,5.570205794079872e-05
8132,Entry382_43,6.22119609851138e-05,0.0,0.0,0.0,1.6987532849641647e-05,4.930697974127275e-05
8133,Entry1415_1,3.478405251025788e-05,0.0005277065972662237,0.0,0.00020102506598057018,0.0,0.00010598220175591238
8134,Entry702_7,4.739458514237554e-05,0.0,0.0,0.00030817369213124437,0.0,1.8953528866711045e-05
8135,glmS_28,0.00013629884019880504,0.0,0.0,0.0,0.0,4.402408905470781e-05
8136,sll1758_10,9.983338333759816e-05,0.0,0.0,0.0,0.0,9.495300891904874e-05
8137,Entry1432_22,0.000204921155271912,0.0007171260533122393,0.0003282491033062382,0.00014372806649818546,0.00024903723157574656,0.00016988664260479875
8138,slr1599_10,6.447134808170154e-05,0.0,0.0,0.0,0.00042502807189803406,1.992669294055196e-05
8140,clcD_36,0.00011906444560157759,0.00026812190609330376,0.0,3.916913523937035e-05,5.334085314787478e-05,2.8731510751493518e-05
8141,slr0272_35,6.578494523088046e-05,0.0,1.488740402163249e-05,9.35527279684135e-05,1.2570774308734821e-05,6.742636797326301e-05
8142,sll0755_71,0.00012137637658413247,2.774594849124736e-05,0.0,1.2948474459295986e-05,3.703282161221879e-05,9.291399847862016e-05
8143,sll0224_13,0.00022951169390454144,0.0004228589265252601,0.00036238120033144447,0.00015505798165006942,0.0012050955803535786,0.0002394447033112371
8144,sll0596_11,5.233371042328829e-05,0.0,2.0697122664220776e-05,0.0,0.0,8.804817810941562e-06
8145,Entry1229_78,0.00012200690321573835,0.0,0.0,1.1329915151883987e-05,0.0,6.793612058337016e-05
8146,sll1858_10,6.037292497626329e-05,0.0,0.0017556243523071482,2.751550822600397e-05,0.0,9.750177196958443e-05
8147,sll0749_58,0.00010009610276743392,0.0,0.0,0.00010714862615067428,0.0,7.567509202772406e-05
8149,sll1025_16,9.762654012697756e-05,0.0,0.0,3.8845423377887956e-05,0.00013725926542510448,4.291190154174677e-05
8150,Entry1434_64,0.0002940355858722101,5.762620071259066e-05,2.505441164616199e-05,0.00044413267395385233,6.862963271255226e-05,0.0004373677394719288
8151,slr1652_33,0.000160731747173533,0.0,3.3405882194882646e-05,5.244132156014874e-05,2.650055124544097e-05,0.00011710407688552275
8152,slr1512_88,6.736126180989517e-05,0.00022596940742390873,0.0,2.4602101472662368e-05,0.0,1.9231575744951307e-05
8153,ccmK3_64,8.412276143341822e-05,0.0,0.0,0.0,0.0,0.00013128446767577602
8154,alaS_15,2.20684321062059e-06,0.0,0.0,0.0,0.0,2.270716172295456e-06
8155,Entry1413_39,9.73112768111746e-05,0.0,0.0,0.00010067438892102628,0.0,9.388716255246108e-05
8156,Entry1037_85,7.387670366982263e-05,0.0,0.0,8.77259144617303e-05,0.0,7.321901126993509e-05
8157,slr1424_24,9.541969691635696e-05,0.0,2.1423337494544313e-05,2.0070135411908773e-05,4.314833343808979e-05,6.812148516886366e-06
8158,slr7098_84,2.5799048009874045e-05,0.0,0.0,0.0,0.0,2.18266799418604e-05
8159,pilT_27,4.623861965109809e-05,0.0,0.0,0.0,0.00011483572206357754,1.723890645089611e-05
8160,sll0926_33,3.835703675602455e-05,0.0,0.00022076930841835493,0.0,0.0,2.530226591986365e-05
8162,Entry1901_1,8.343969091584519e-05,0.0,0.0,0.00038489340330257317,0.0,0.00012729912908766562
8163,slr0362_34,6.725617403796085e-05,0.0,0.0,4.855677922235994e-05,0.0,5.482157615970456e-05
8164,slr0845_4,0.00012111365715429671,0.0008505200364432362,0.0,0.00026317774338519093,0.0,0.00010130174597220134
8165,sll2015_49,5.990003000255889e-05,0.0,0.0,0.0,0.0013851634285597801,4.7267969300844186e-06
8166,sll1400_111,0.0001070844396010658,0.0,0.0,1.1977338874848786e-05,3.601356964124029e-05,5.0419167254233785e-05
8167,rnb_65,0.00010535049136414962,0.0007075216865268075,0.0,0.0,1.596828087866315e-05,4.476554739668183e-05
8168,Entry399_86,0.0001039318064430364,9.604366785431776e-06,0.0,0.0,0.0,7.229218834246756e-06
8169,ssl5064_58,6.289503150268683e-05,1.8675157638339566e-05,4.357288981941216e-05,2.557323705710957e-05,0.0,6.969708414555846e-05
8171,uvrA_3,3.1526331580294156e-05,0.0,0.0,0.00013595898182260785,0.0,2.919492221522728e-05
8172,ilvA_35,0.00010697935182913148,0.0,0.00032389181432429705,7.348259255650473e-05,2.276329401851981e-05,0.00011511140759146758
8173,sll0414_19,6.0162749432394666e-05,0.0,0.0,0.00019973021853464054,0.0004613813921962672,9.397984484520783e-05
8174,slr0300_10,6.809687621343536e-05,0.0,0.0,0.0,0.0,5.329231832938314e-05
8175,sll0886_39,9.363320479347365e-05,0.0,0.0003899773638837388,7.44537281409519e-05,0.0,2.7990052409519488e-05
8176,slr1420_29,9.405355588121088e-05,0.0004895559180907586,0.0,0.000156352829095999,5.97961156307386e-05,0.00014750386890645783
8177,Entry94_75,0.0001661437674281502,0.0,3.848938600714741e-05,5.0822762252736735e-05,4.178933081011846e-05,0.0001922230751567663
8178,sll1512_25,0.00010230294597805451,0.0015182903159970064,0.0005453873375729755,6.280010112758552e-05,0.00032038486954424146,0.00011617725395805525
8179,glyS_74,7.844802174896528e-05,0.0,0.0,0.0,0.0,1.4180390790253254e-05
8180,sll1442_20,0.00011843391896997168,0.0,7.806809425978011e-05,0.0,1.8686286134605813e-05,0.00013633565263047404
8181,Entry852_36,6.694091072215792e-05,0.0,0.0,2.298354216525037e-05,6.930913402653791e-05,4.888990942391236e-05
8182,pnp_19,4.9969235554766226e-05,0.0,0.0,0.00010067438892102628,0.0,5.5980104819038976e-05
8183,Entry626_78,7.991925055604567e-05,0.0,1.3071866945823648e-05,0.000388777945640362,0.0,0.00010487001424295132
8184,ssl2009_188,0.000249793633887864,0.0013523482009820465,0.0007697877201429483,0.00031691391239126925,0.0005021514710354071,0.00012563084781822407
8185,sll0039_85,7.114442159953047e-05,0.0,0.0,0.0,0.0,2.5394948212610397e-05
8186,sll0854_20,8.995513277577264e-05,0.0,0.0,1.3919610043743186e-05,0.0,7.025317790203899e-05
8187,Entry58_7,7.860565340686675e-05,0.0,0.0,2.557323705710957e-05,0.0,6.019714913901626e-05
8188,phoA_10,0.0001124439159697158,0.000385775399214843,0.0,0.0,0.001257077430873482,9.819688916518509e-05
8189,sll7033_36,0.00010340636758336482,1.387297424562368e-05,0.0,0.00011329915151883987,0.0004236690692700627,0.00035298051192600986
8190,Entry1609_38,0.00012064076218059229,0.0,0.0,0.0,0.0005398637939616115,9.101401147731172e-05
8191,Entry1102_0,6.767652512569811e-05,0.0,0.0,0.0,2.0045288762577145e-05,6.654588619216885e-05
8192,sll1775_30,7.461231807336281e-05,0.0,0.0,9.937954147509668e-05,0.0,5.347768291487664e-05
8194,Entry1314_5,0.00011254900374165012,0.0,0.0,1.2624762597813585e-05,5.537935708983178e-05,0.0001739646634856559
8195,Entry1592_7,0.00014738560013787514,1.0938306616741743e-05,4.2846674989088626e-05,0.00010132181264399108,0.00023272920004009057,8.044823010418184e-05
8196,Entry1555_54,0.00012936304725114033,0.0,0.0,0.00015505798165006942,0.00048720244212772246,0.00010069931106934744
8197,slr1045_20,5.117774493201084e-05,0.0,0.0,2.330725402673277e-05,3.873157489718296e-05,1.700720071902923e-05
8198,slr0204_131,3.0948348834655425e-05,0.0,1.4524296606470721e-05,0.0,0.0,2.942662794709417e-05
8199,sll1902_69,6.799178844150106e-05,0.0,0.00020442947473607538,0.0,0.0,6.459955804448704e-05
