sgRNA	Lib36_gDNA	Lib36_sorted1	Lib36_sorted2	Lib66_sorted1	Lib66_sorted2	Lib66_gDNA
Entry422_55	0.0001075573345747702	0.0	0.00035148797787659143	0.00019778794736574618	3.1596811100333464e-05	8.183846449538315e-05
rps32_47	4.450467141418191e-05	0.0	0.0	2.0717559134873575e-05	1.494902890768465e-05	5.1948425084555214e-05
pstC_70	5.338458814263143e-05	5.2557229353612774e-05	0.0002469130423100022	1.1329915151883987e-05	4.552658803703962e-05	2.1316927331753254e-05
sll1837_115	7.314108926628243e-05	0.0	0.0004143055606995773	0.0	0.0	8.883597759776302e-05
prsA_52	1.3241059263723544e-05	0.0	0.0	0.0	1.5628530221670315e-05	2.3494961211301958e-05
ssl0788_84	0.0001244239219702276	0.0	0.00027850338742907606	1.748044052004958e-05	1.1891272994749153e-05	0.00010635293092689938
sll1596_166	0.00013104445160208936	0.0	0.0	0.00010714862615067428	7.542464585240892e-05	0.00021395707280587995
slr0624_31	4.145712602808681e-05	0.0	0.0	0.0	1.2231023651741986e-05	3.104856807016235e-06
pgi_8	7.051389496792458e-05	0.0	0.0	3.301860987120476e-05	0.0	8.79091546702955e-05
purE_7	0.00011654233907515405	0.0	7.443702010816244e-05	0.00018451576104496777	0.0	7.034586019478574e-05
Entry1407_35	0.0001363513840847722	0.0	0.0	3.496088104009916e-05	2.310304467551264e-05	0.00018680116103108124
Entry32_49	9.37908364513751e-05	0.0	0.0	1.845157610449678e-05	3.9750826868161456e-05	2.2382773698340916e-05
slr1258_7	9.64705746357001e-05	0.00030707294916755486	0.0001735653444473251	0.0	0.0	4.930697974127275e-05
sll7065_103	6.893757838890988e-05	0.0	0.0	9.517128727582548e-05	6.0475616944724264e-05	8.8465248426776e-05
sll1078_72	0.00011669997073305552	0.0	0.0	0.00010488264312029748	4.2808582781096954e-05	9.5231055797289e-05
Entry1501_48	0.00016814043509490214	0.0	0.00016521387389860443	7.154032138761031e-05	1.1211771680763487e-05	2.386569038228897e-05
sll8007_8	4.476739084401769e-05	0.0	0.0	4.531966060753595e-05	4.6545840008018116e-05	2.5024219041623387e-05
slr0581_32	4.32961620369373e-05	0.0	0.0	6.021040623572633e-05	0.0	7.039220134115912e-05
slr1816_468	9.021785220560843e-05	0.006300998187175769	0.0	1.650930493560238e-05	1.3590026279713318e-05	0.0001506087257134741
pknA2_4	3.8251948984090234e-05	0.0	0.0	0.0	0.0	3.4941224365525985e-05
slr5085_76	1.465974418483678e-05	0.0	0.0	0.0	0.0	5.3755729793116905e-06
guaA_21	4.334870592290446e-05	0.0	0.0	1.1977338874848786e-05	3.465456701326896e-05	2.5765677383597413e-05
sll1659_43	8.501600749485989e-05	0.0	1.997090783389724e-05	0.00011491771082625186	0.00017667034163627315	3.4107083730805205e-05
slr8021_52	5.2281166537321134e-05	0.0	0.0	6.377123671203273e-05	0.0005656848438930669	7.7389714443539e-06
ams1_43	8.533127081066284e-05	0.0	0.0	0.0	1.3250275622720485e-05	0.00016094280135473706
glyQ_71	6.478661139750448e-05	0.0	0.00018082749275056046	0.0	0.0	4.536798229953573e-05
ddh_94	9.373829256540794e-05	0.0	0.0	0.0	1.5288779564677483e-05	0.0001475965511992046
Entry1073_90	5.669485295856232e-05	0.0	0.0	0.00012527649039368867	0.0	6.0197149139016254e-05
sll0146_58	8.023451387184862e-05	0.0	0.0	5.308874528311354e-05	0.0	4.1011914540438324e-05
rfbA2_15	0.0005066806923812941	0.0	0.00033841611093076774	0.0005872133167290729	0.00102536748280437	0.0001832792339067046
sll0911_28	0.0001040368942149707	0.0	0.0	9.128674493803669e-05	7.542464585240892e-05	0.00018128656461264943
Entry1581_86	6.967319279245008e-05	0.0	0.0	0.0	0.0	8.573112079074678e-06
Entry1581_89	6.641547186248635e-05	0.0	0.0	0.0	0.0	2.715591177479871e-05
sll1329_146	7.86581972928339e-05	0.0	0.0	4.920420294532474e-05	6.353337285765976e-05	7.734337329716561e-05
sll1397_134	0.0016549222324215743	0.001634609869287236	0.002408854592183169	0.0012550308869672634	0.0002697620216523094	0.0008187090329784451
sll0722_53	2.0544659413158356e-05	0.00051516756285191	0.0	0.0	0.0	3.3829036852564947e-06
ssr1375_40	2.459053863262944e-05	0.0	0.0	0.0	0.0	3.23461201686169e-05
sll1064_66	0.0001063488251975256	0.0	0.000111110869039501	5.664957575941994e-05	0.0	0.00015561356952179876
slr1524_134	0.0016549222324215743	0.001634609869287236	0.002408854592183169	0.0012550308869672634	0.0002697620216523094	0.0008187090329784451
slr5022_31	4.928616503719319e-05	0.0	0.0	0.0	0.0	2.5626653944477282e-05
Entry365_22	6.30526631605883e-05	0.0007379355146806748	0.0	0.0	0.0	8.11433472997825e-05
Entry15_8	7.787003900332655e-05	0.0	0.0	1.812786424301438e-05	1.494902890768465e-05	9.147742294104549e-05
sll5059_55	0.00011144558213633983	0.0	0.0	0.0001650930493560238	5.402035446186044e-05	0.0002647006280847274
Entry1632_0	5.858643285337996e-05	0.0	0.0004153948829450626	0.00010164552450547348	2.7180052559426637e-05	2.178033879548702e-05
Entry420_54	9.179416878462314e-05	0.0	0.0004342764685334745	0.0002890746923037829	3.09173097863478e-05	0.0001311454442366559
sll0361_10	4.1719845457922596e-05	0.0	0.0	2.492581333414477e-05	0.0	3.753632856243508e-05
slr1816_288	0.0004589708439231157	0.00048422015876551874	0.00011401572836079515	0.0004758564363791275	0.00019093986922997212	0.0005385304620050099
slr0439_14	0.00015374341033990113	0.0	0.00042810364247572447	0.00013693011740705503	4.2808582781096954e-05	0.00023981543248222413
slr0031_5	0.00013661410351460798	0.0	0.0	0.00013401671065371343	0.0002979613261827145	0.00018874748917876305
sll1573_46	0.0003689631672613759	0.00029826894628090907	0.0003402316480065766	0.0008251415349186367	0.000148471037105868	0.0003475122566539514
purN_69	0.0001641470997613982	0.0	0.0	0.00012009710060997026	9.546993461498606e-05	7.206048261060068e-05
slr0801_11	5.858643285337996e-05	0.0	0.0004262881053999156	0.0	0.0	8.744574320656172e-05
Entry530_0	7.261565040661086e-05	0.0	0.0	0.0	0.0	7.993847749407471e-05
sll0479_23	5.543379969535055e-05	0.0	7.879430909010365e-05	3.140005056379276e-05	0.0	1.5246237156840914e-05
sll0364_23	4.082659939648093e-05	0.00017901472536179783	0.0	1.812786424301438e-05	0.0	3.1929049851256504e-05
Entry1788_31	5.674739684452947e-05	0.0	1.5613618851956023e-05	0.0	0.0	1.2465768374438317e-05
sll1131_7	5.6537221300660845e-05	0.0	0.0	0.0	0.0	3.350464882795131e-05
Entry1806_52	8.885171117046234e-05	0.0	0.0	0.0	1.970553810558431e-05	6.436785231262015e-05
ssl7039_11	7.156477268726772e-05	0.0	9.477103535722144e-05	4.985162666828954e-05	1.2231023651741986e-05	5.8482526723201324e-05
Entry1467_7	0.00010508777193431384	0.0	0.0002490916868009728	0.0	0.0	7.196780031785392e-05
slr0114_20	9.478917028475108e-05	0.0	0.0	3.819799965492316e-05	8.493766424820824e-05	0.0001253991420863572
slr1677_18	7.429705475755988e-05	0.0	0.0	2.0393847273391176e-05	1.257077430873482e-05	0.0001491721501758994
Entry1442_23	0.00018716132181501293	1.1205094583003739e-05	7.334769786267714e-05	0.00010682491428919187	2.3442795332505475e-05	0.00013670638180146108
slr1575_73	4.5240285817722104e-05	0.0	0.0	0.0	0.0	2.196570338098053e-05
sll1672_133	0.0001698743833318183	0.0	0.0008663742925759784	0.0002382519300510461	7.814265110835159e-05	0.0001599232961345228
sll8040_25	0.00012121874492623101	0.00011365167362760935	0.0	8.90207619076599e-05	0.0	5.801911525946755e-05
sll0785_144	0.00010687426405719718	0.0	0.0004462590132338129	2.2659830303767975e-05	5.1302349205917774e-05	0.00014379657719658772
slr0192_71	9.347557313557216e-05	0.0	0.0	5.373616900607834e-05	2.310304467551264e-05	7.122634197587989e-05
slr0514_59	6.662564740635497e-05	0.0	0.0	0.0	0.0	4.842649796017859e-05
gmhA_31	9.94130322498609e-05	0.0	3.667384893133857e-05	0.0	0.0	1.2512109520811694e-05
ssl0483_71	4.93912528091275e-05	0.0	0.0	0.0	1.6987532849641647e-05	8.628721454722731e-05
sll0861_54	0.00012195435932977121	0.0	0.0004251987831544303	1.4890745628190382e-05	1.2231023651741986e-05	1.8814505427590917e-05
slr2044_12	0.0001602588521998286	0.0	8.387781290236841e-05	0.0	0.0011143821549364922	0.00016400131701537992
slr1385_37	9.699601349537167e-05	0.0	0.0	5.211760969866634e-05	0.0	0.00013939416829111692
Entry790_20	0.00021374852811439435	0.0	0.00028685485797779673	7.86619823402231e-05	0.0	0.0001287357046252403
slr0990_49	0.00010771496623267168	0.0	0.000948436568402538	4.143511826974715e-05	1.1211771680763487e-05	7.414583419740263e-05
Entry1961_43	8.139047936312606e-05	0.0	0.0	0.0	0.0	3.067783889917534e-05
sll8027_12	5.995257388852605e-05	0.0	6.245447540782409e-05	0.0	1.257077430873482e-05	0.0001039431913154838
petF2_5	7.051389496792458e-05	0.0	0.0	0.0001540868460656222	0.0	2.812907584863962e-05
slr0360_62	7.019863165212165e-05	0.0	0.0001430643215737366	0.0	0.0038208358885413996	0.00010250661577790913
Entry2085_17	6.657310352038782e-05	0.0	0.0	0.0	1.596828087866315e-05	2.5302265919863646e-05
im30_2_72	7.89209167226697e-05	0.0	0.0	0.0006742918074678384	0.00024190246777889705	0.00011432360810312017
ssl6092_181	3.431115753655347e-05	0.0	0.0	0.0	0.0	3.7768034294301965e-05
Entry1484_28	9.021785220560843e-05	0.0	0.0	2.1688694719320773e-05	1.2910524965727652e-05	0.0001345283479219124
slr0755_104	7.124950937146478e-05	0.0	0.00018264302982636929	0.0	0.0	5.6489857429146124e-05
slr5010_400	8.054977718765156e-05	0.0	0.0	3.3342321732687164e-05	5.8776863659760104e-05	0.0001394405094374903
slr0959_147	6.91477539327785e-05	0.0	0.0006779215441070208	0.0003075262684082796	0.0	8.753842549930848e-05
slr0377_34	9.195180044252461e-05	0.0	1.6702941097441326e-05	0.0	0.0004810869303018515	0.00011793821752024355
slr1727_88	0.00023371520478191398	0.00020462637012294923	0.0	0.000341839725725414	6.18346195726956e-05	0.0003274928814206527
sll5131_48	0.0013331960186446724	0.0013363409230063268	0.0018035545311085015	0.0008795251276476798	0.0007987537945901503	0.001243193933758575
minC_39	0.00011459821529436924	0.0	0.000383441430410827	5.891555878979673e-05	0.00040872004036237805	4.119727912593183e-05
Entry397_62	0.00016341148535785801	0.000903344053763111	0.00032062384758784114	0.0	1.2910524965727652e-05	0.0002839322038296787
Entry890_27	0.00016246569541044918	0.001544969112623206	0.0005406669411758726	8.77259144617303e-05	2.8878805844390803e-05	0.00010825291792820783
ddlA_73	0.00016299113427012076	0.0	0.0	7.99568297861527e-05	5.843711300276727e-05	0.0005230525191163021
Entry1783_42	0.00018621553186760412	0.0	0.0	0.0	0.0008884479680362581	0.0001888401714715098
Entry67_66	6.615275243265056e-05	0.0	2.360198198551492e-05	2.1041270996355975e-05	2.5481299274462473e-05	3.7629010855181834e-05
sll1749_21	8.154811102102753e-05	0.0	0.0	1.7804152381531978e-05	0.0	2.7943711263146115e-05
aslB_17	9.673329406553589e-05	0.0	0.0	0.0	1.834653547761298e-05	3.415342487717858e-05
sll5030_7	6.352555813429272e-05	0.0	0.00036819091897403273	0.0	2.276329401851981e-05	1.4921849132227278e-05
trpF_4	6.567985745894615e-05	0.0	0.00012127787666403051	4.9527914806807145e-05	1.2231023651741986e-05	8.990182396435068e-06
sll1102_43	0.00014864665340108693	0.0	0.00023238874570353152	3.755057593195836e-05	0.0	1.4690143400360395e-05
slr1168_44	8.223118153860058e-05	0.0008643930106888598	0.00040123369375375363	0.0	2.98980578153693e-05	7.970677176220782e-05
cydA_78	0.00020471097972804336	0.0007990299589546714	0.0011953496107125403	7.056918580316312e-05	6.0475616944724264e-05	0.00032689044651779885
Entry1540_57	0.00022131484769366495	0.0	0.0	7.671971117132872e-05	2.2083792704534143e-05	0.0003011711102805748
Entry1033_40	7.482249361723145e-05	0.0	0.0	1.4243321905225583e-05	1.3590026279713318e-05	8.285796971559744e-05
slr1501_22	0.00012053567440865797	0.0005391784798154894	0.0	0.0	2.1064540733555643e-05	0.00022373505469066242
Entry375_9	6.473406751153733e-05	0.0	0.0	7.574857558688151e-05	0.0	0.00010570415487767212
glmU_120	0.00011980006000511778	0.0	0.0	0.0001744806933390134	0.0	1.4273073083000005e-05
Entry1296_59	7.881582895073538e-05	0.0	0.0	3.140005056379276e-05	5.028309723493928e-05	3.651682334222079e-05
Entry1979_63	0.00011596435632951532	0.0	0.000801378065262022	1.683301679708478e-05	3.261606307131196e-05	0.00012016259254616562
psbI_19	3.567729857169955e-05	0.0	0.0	0.0	1.5628530221670315e-05	2.3912031528662345e-05
Entry1567_45	9.347557313557216e-05	0.0	0.0	9.517128727582548e-05	2.9218556501383635e-05	9.170912867291237e-05
Entry126_6	6.75714373537638e-05	0.0	0.00017610709635345747	1.0682491428919187e-05	0.0	5.065087298610067e-05
slr0773_37	2.9477120027575033e-05	0.0	0.0	6.668464346537433e-05	1.7667034163627313e-05	3.568268270750001e-06
Entry339_11	8.002433832797999e-05	1.3072610346837696e-05	1.270875953066188e-05	0.0	0.0008079270623289567	8.262626398373055e-05
slr5013_243	0.00024201713876472478	0.0	0.0005704417492191375	0.0002524952519562717	0.00012706674571531952	0.00013086739735841563
sll0788_93	0.00012069330606655944	0.0002369077140406505	5.482921968942697e-05	0.0004910708938688002	9.173267738806489e-05	0.00013837466307090266
slr0845_46	7.534793247690302e-05	0.0	0.0	1.3595898182260785e-05	0.0	9.333106879598055e-05
fhuA3_72	6.236959264301527e-05	0.0003092072528976508	0.0	1.845157610449678e-05	3.873157489718296e-05	5.7463021502987035e-05
Entry1221_36	0.00011218119653988002	0.0	0.0	0.00032759640382018843	7.644389782338741e-05	0.00023101061467128254
slr1127_33	0.00025347170590556497	0.0012285585846364814	0.0005018144477535633	0.0004091717929137531	4.994334657794644e-05	0.00025960310198365596
rps1_2_3	7.93938116963741e-05	0.0	0.0	0.0	0.0	9.064328230632471e-05
kdpD_19	0.0001033012798114305	0.0	0.0	2.2983542165250374e-05	5.368060380486761e-05	0.00026952010730755854
Entry175_56	0.0003374893795670489	0.0006981841077076378	0.000338053003515606	2.654437264155677e-05	3.635332029823313e-05	0.0005464084568884839
Entry546_20	4.692169016867113e-05	0.00021663182860473895	4.103113791327978e-05	2.1041270996355975e-05	3.805207358319729e-05	5.5284987623438334e-05
Entry1374_116	7.387670366982263e-05	0.0	0.0	2.719179636452157e-05	8.66364175331724e-05	4.189239632153248e-05
Entry805_22	0.0004110508199210686	1.0404730684217757e-05	3.594763410101503e-05	0.0004897760464228707	0.0001977348823698288	0.000675839278709325
sll1135_71	0.00014344480869033839	0.0	0.0	0.0	2.4462047303483973e-05	0.00019648646062311696
pgi_68	0.00014260410651486388	0.0	0.000682278833088962	2.2336118442285576e-05	4.178933081011846e-05	0.0002287398984989871
Entry671_1	0.00020655001573689384	0.0	0.0	9.64661347217551e-05	0.00027791603742013737	0.00015009897310336694
Entry671_2	9.321285370573637e-05	0.0	0.0	0.0	0.0	3.489488321915261e-05
bchB_109	3.457387696638925e-05	0.0	0.00010820600971820686	0.0	2.310304467551264e-05	1.1492604300597407e-05
Entry2106_51	7.398179144175695e-05	0.0	0.0	7.898569420170551e-05	1.494902890768465e-05	0.00018504019746889294
otsA_10	7.576828356464027e-05	0.0	0.0	0.0	2.0385039419569977e-05	0.00012553816552547732
glgP2_64	9.673329406553589e-05	0.0	0.00017828574084442807	0.0	0.0	7.215316490334743e-05
lig2_4	7.151222880130057e-05	0.0	0.0	3.593201662454636e-05	0.0	7.26165763670812e-05
mntA_31	0.00018600535632373548	0.0015425680209268482	0.0	7.639599930984631e-05	3.0577559129354966e-05	0.0004295360857348281
desB_36	8.921951837223244e-05	0.0	0.00017901195567475163	0.0	0.0	2.1270586185379877e-05
Entry706_72	7.382415978385548e-05	0.0	0.0	7.607228744836391e-05	0.0	0.00011636261854354875
slr0111_46	7.382415978385548e-05	0.0	0.0	0.0	0.0	6.001178455352275e-05
secD_52	2.9634751685476502e-05	0.0	0.0	0.0	0.0	6.62678393139286e-06
sll1388_32	0.00011270663539955159	0.0	0.0	0.0	0.0	4.356067759097404e-05
slr1869_77	7.944635558234127e-05	0.0	0.0	0.0002712705399222509	0.0	5.241183654828898e-05
Entry6_54	6.405099699396429e-05	0.0	0.0	0.0	1.1211771680763487e-05	8.466527442415913e-05
Entry1981_40	9.909776893405795e-05	0.0	0.0	2.492581333414477e-05	4.858434394997511e-05	0.00016363058784439293
sll5104_92	0.0001472279684799737	0.0	0.0003075519806420175	4.240625385419435e-05	2.8878805844390803e-05	0.00013457468906828576
Entry1659_28	0.0001330411192688413	0.0	0.0	1.2948474459295984e-05	0.0	0.00011534311332333446
sll1318_3	0.00021017554386862768	0.0013587511121723344	0.00027632474293810545	3.593201662454636e-05	0.00012332948848839837	0.00018105485888078254
ndhF3_34	5.454055363390888e-05	0.0	0.0	0.0	0.0	5.102160215708768e-05
slr1923_9	1.381904200936227e-05	0.0	0.0	0.0	0.0	0.0
sll5014_236	0.00010214531432015305	0.00010351373090965358	0.0002788664948442378	0.00013304557506926625	0.0	5.4265482403224046e-05
Entry1258_23	0.00014339226480437122	0.0	0.0	3.7226864070475956e-05	7.712339913737308e-05	0.00016831104362810396
gspE_10	7.519030081900155e-05	0.0	0.0	8.83733381846951e-05	0.0	2.3077890893941568e-05
slr2131_108	0.0001447584058395173	0.0	9.622346501786852e-05	0.0	5.537935708983177e-05	0.00016112816594023057
rfbE_70	3.431115753655347e-05	0.0	0.0	0.0001751281170619782	0.0	7.572143317409744e-05
slr0456_85	5.7850818449839765e-05	0.0	0.0	1.4567033766707983e-05	3.9750826868161456e-05	5.454352928146431e-05
Entry1048_41	0.00010666408851332855	0.0006797757380355602	0.0	4.1758830131229554e-05	3.465456701326896e-05	3.6794870220461053e-05
Entry157_5	0.0001336716459004472	0.0	0.00022149552324867848	5.826813506683193e-05	3.0577559129354966e-05	0.00017197199419160072
sll0553_66	0.00016793025955103352	0.0	0.0	2.8810355671933566e-05	0.0	2.4375442992396112e-05
Entry2032_86	9.673329406553589e-05	0.0	0.000302105369414591	1.3595898182260785e-05	3.873157489718296e-05	0.00010760414187898056
Entry1901_49	0.00010771496623267168	2.4277704929841433e-05	0.00018554788914766345	2.427838961117997e-05	2.7859553873412303e-05	1.807304708561689e-05
sll1613_10	6.57324013449133e-05	0.0	0.0	0.0	0.0	2.0992539307139618e-05
slr1638_84	2.028193998332257e-05	0.0	0.00013652838810082477	0.0	0.0	1.4041367351133123e-05
slr1484_20	0.00012552734357553787	0.0	0.0	0.0	1.8686286134605813e-05	2.4236419553275984e-05
Entry1828_37	7.429705475755988e-05	0.0	0.0	4.434852502308875e-05	0.0	0.0001000041938737468
ccmM_13	6.347301424832556e-05	0.0	0.0	0.0	0.0	3.67021879277143e-05
slr2120_3	0.00010682172017123001	0.0	0.0	1.5538169351155182e-05	3.873157489718296e-05	0.00011854065242309745
slr0240_13	8.181083045086333e-05	0.0	0.0	0.00046485023308872583	9.07134254170864e-05	2.507056018799676e-05
Entry1022_33	0.00016619631131411733	0.0	0.0005526494858762109	0.0006101968588943233	9.546993461498606e-05	0.000346353727994617
rpl28_73	6.531205025717605e-05	0.0	0.0	5.988669437424393e-05	0.0	2.289252630844806e-05
slr2048_3	0.0001301512055406477	0.0	1.9244693003573703e-05	0.0003395737426950372	0.0011323889397571122	0.0001474111866137111
sll1971_57	6.998845610825302e-05	0.0	0.0	0.0	0.0	7.26165763670812e-05
ssl1520_28	0.00014523130081322172	0.0	0.0	0.00022239004883840854	0.0	1.529257830321429e-05
Entry1357_2	7.077661439776037e-05	0.0	0.0	2.719179636452157e-05	0.0	7.586045661321756e-05
Entry70_18	3.777905401038582e-05	0.0	3.231655994939735e-05	0.0	0.0	0.00011321142059015913
Entry1228_44	0.00010887093172394914	0.0	0.0002712412391258407	5.276503342163114e-05	3.669307095522596e-05	4.9909414644126644e-05
slr7099_346	0.00017365754312145362	0.0	0.0005156125295297106	0.00014469920208263264	4.348808409508262e-05	0.0002936175034217144
nrtC_70	4.9548884467028975e-05	0.0	0.0	0.0	0.0	1.325356786278572e-05
deaD_87	7.3666528125954e-05	0.0	0.0	0.0	0.0	3.2207096729496766e-05
Entry2020_42	5.911187171305153e-05	0.0	0.0	1.0682491428919187e-05	3.261606307131196e-05	9.008718854984419e-05
Entry1519_34	7.529538859093587e-05	0.0	0.00041212691620860667	9.711355844471989e-05	1.8006784820620147e-05	6.858489663259743e-05
slr0960_233	8.370241034568097e-05	0.0	0.0	0.0	0.0	1.8536458549350658e-05
ssl8003_4	7.876328506476822e-05	0.0007096559902569035	0.0	0.0	0.0	0.00011951381649693836
petJ_83	0.00014286682594469966	1.894194560460156e-05	6.46331198987947e-05	0.0	0.00010702145695274239	0.00020714492428899358
Entry1532_20	8.35447786877795e-05	0.0	0.0	0.0002408416249429053	0.0003873157489718296	0.0001192357696186981
trpE2_92	0.00018858000673612618	0.0	0.0	2.2336118442285576e-05	3.0577559129354966e-05	0.0002518177893929287
sll1350_16	8.322951537197655e-05	0.000302270765774839	3.63107415161768e-05	2.2659830303767975e-05	3.8391824240190124e-05	8.633355569360069e-05
lrtA_127	9.368574867944078e-05	0.0	5.519232710458873e-05	2.654437264155677e-05	5.537935708983177e-05	6.983610758467859e-05
slr1065_6	9.45264508549153e-05	0.0	1.8518478173250166e-05	0.0006558402313633417	0.0	2.205838567372728e-05
Entry225_55	3.998589722100642e-05	0.0	0.0	1.683301679708478e-05	2.98980578153693e-05	4.8194792228311706e-05
Entry156_77	0.00015311288370829527	0.00011418524956013335	4.103113791327978e-05	8.092796537059991e-05	6.48923754856311e-05	0.00024945439092788644
Entry1568_73	6.284248761671967e-05	0.0	0.0	1.3919610043743184e-05	0.0	6.158738353021756e-05
ycf35_38	7.392924755578978e-05	0.0	0.0	0.0003016994549015964	0.0	4.082654995494482e-05
Entry811_39	0.00016130972991917173	0.0	0.0	0.00021623952347024294	2.4462047303483973e-05	6.534101638646106e-05
ICFG_21	0.00011249645985568297	0.0	0.0	0.00013790125299150224	2.8878805844390803e-05	6.246786531131171e-05
glgA2_32	0.00010529794747818246	0.0	0.0	0.00020685187948725337	0.0002915060636998507	0.00015111847832358124
Entry582_4	0.0001231628687070158	0.0	0.0	3.0428914979345566e-05	9.139292673107207e-05	7.785312590727275e-05
Entry619_41	0.0001323055048653011	0.0	0.0	4.7261931776430346e-05	0.00011007921286567788	0.0001678476321643702
nrtD2_23	4.70793218265726e-05	7.390026665457228e-05	0.0	3.8845423377887956e-05	0.0	2.178033879548702e-06
Entry1364_36	4.418940809837897e-05	0.0	0.0	1.1653627013366387e-05	2.8199304530405137e-05	2.743395865303897e-05
slr0914_13	4.0616423852612295e-05	0.0	0.0	0.0	0.0	1.640476581617533e-05
Entry1986_55	4.129949437018534e-05	0.0	0.0	1.3595898182260785e-05	3.8391824240190124e-05	3.369001341344482e-05
Entry2071_60	6.652055963442065e-05	0.0	8.387781290236841e-05	2.3630965888215173e-05	2.650055124544097e-05	1.089016939774351e-05
Entry1283_34	9.652311852166726e-05	0.0	6.753797922008885e-05	0.000170919862862707	0.0	0.0001287357046252403
map1_14	3.8829931729728964e-05	7.630135835093023e-05	0.0	0.0	1.732728350663448e-05	2.9333945654347413e-05
Entry1251_15	2.2593870965877474e-06	0.0	0.0	0.0	0.0	8.248724054461042e-06
ssr3300_46	0.00010130461214467854	0.0	0.00044989008738543053	0.0	1.9026036791598645e-05	7.312632897718834e-05
sll0241_89	5.69575723883981e-05	0.0	0.0	0.0	3.465456701326896e-05	1.9648646062311697e-05
slr1209_108	0.00010629628131155845	0.0	0.0	0.0	0.00011823322863350588	0.00019226941630313968
petG_9	7.014608776615448e-05	0.0	0.0	0.0	0.0	3.7582669708808457e-05
lytB_41	0.00011853900674190601	0.0034890530227743547	0.0003638336299920915	0.0	0.0	0.00017957194219683447
pet112_17	2.558887246600542e-05	5.015613765725483e-05	0.0	2.1041270996355975e-05	8.255940964925841e-05	2.9751015971707803e-05
Entry1987_42	0.00011254900374165012	0.0	0.0	0.00022044777766951415	5.300110249088194e-05	7.49799748321234e-05
slr1939_46	0.0001343021725320531	0.0	0.00014451675123438367	7.380630441798712e-05	0.000305096089979564	9.286765733224678e-05
Entry1171_15	0.0001355106819092977	0.0	0.0	0.0	1.596828087866315e-05	8.962377708611042e-05
carB_44	5.9269503370953004e-05	2.6678796626199378e-05	0.0	6.280010112758552e-05	0.0001226499871744127	8.540673276613315e-05
Entry89_3	9.15839932407545e-05	0.000556519697622519	0.0	2.0717559134873575e-05	0.0	0.00011946747535056498
sll0481_13	3.3155192045276014e-05	0.0	0.0	0.0	0.0	3.0121745142694816e-06
slr1907_31	9.599767966199569e-05	0.0006224163252892315	0.00017538088152313394	2.589694891859197e-05	7.746314979436592e-05	3.535829468288638e-05
ssl3573_29	6.23170487570481e-05	0.0	0.0	3.852171151640555e-05	0.0	5.3987435524983784e-05
slr1197_106	6.641547186248635e-05	0.0	0.0	4.5643372469018346e-05	0.00015594555155971034	0.00010584317831679225
envM_85	0.00010282838483772608	0.0	0.0001383439251766336	3.852171151640555e-05	6.828988205555942e-05	0.00010524074341393835
slr1039_64	8.24413570824692e-05	0.0	4.684085655586807e-05	0.0	0.00031053210049144934	3.8602174929022745e-05
argF_43	6.804433232746821e-05	0.0	0.0	0.0	0.0	3.841681034352924e-05
Entry479_92	5.527616803744908e-05	0.0	0.0	0.0	1.4609278250691817e-05	5.333865947575651e-05
ssl1690_4	1.6393692421752958e-05	0.0	0.0	0.0	0.0	6.163372467659094e-06
pdxJ_65	0.0001309919077161222	1.6540853908243615e-05	5.519232710458873e-05	0.00012236308364034707	1.2910524965727652e-05	0.00013587224116674032
slr1649_25	0.00016997947110375264	0.0	0.0	9.258159238396629e-05	6.964888468353076e-05	0.00016919152540919812
Entry156_45	0.0001336716459004472	0.0	0.00022149552324867848	5.826813506683193e-05	3.0577559129354966e-05	0.00017197199419160072
amt1_64	5.632704575679222e-05	0.0	0.0	1.2301050736331186e-05	0.0	5.4126458964103915e-05
sll5081_35	2.369729257118777e-05	0.0	0.0	0.0	3.465456701326896e-05	2.826809928775975e-05
Entry1496_178	5.942713502885448e-05	0.0	0.0	0.0	1.155152233775632e-05	1.751695332913637e-05
slr1679_15	0.00012468664140006337	0.0	0.0004389968649305775	0.0001712435747241894	9.546993461498606e-05	0.00014861605641941888
Entry1658_67	9.221451987236039e-05	0.0	0.0	7.154032138761031e-05	0.0	8.415552181405198e-05
sll1634_67	5.674739684452947e-05	0.0003060057973025069	0.0	8.31939484009767e-05	5.232160117689628e-05	3.1697344119389625e-05
slr1949_69	3.530949136992945e-05	0.0	5.6644756765235805e-05	0.0	3.261606307131196e-05	3.2438802461363648e-06
merR3_96	0.00010592847410978835	0.0	0.0002948432211113556	0.00030914482771569163	5.843711300276727e-05	7.609216234508444e-05
sll1305_25	6.977828056438438e-05	0.0	0.00013434974360985416	0.0	0.0	9.041157657445783e-05
Entry1763_51	0.00011055233607489816	0.0	0.00027051502429551713	0.0	0.0	1.7702317914629878e-05
slr1162_18	9.568241634619275e-05	0.0	0.0004684085655586807	0.0	0.0	0.00012044063942440589
atpA_55	8.627706075807166e-05	0.0	0.0	2.0393847273391176e-05	4.926384526396078e-05	4.258751351713313e-05
sll0577_40	6.552222580104468e-05	7.71017222497162e-05	0.0004015968011689154	5.373616900607834e-05	2.072479007656281e-05	5.741668035661366e-05
Entry1106_6	7.161731657323489e-05	0.0006952494400787558	0.0	0.0	0.0	2.6414453432824685e-05
slr0238_51	0.0003112699804694376	0.0	0.0	0.0007594280270377096	0.00028097379333307285	0.00025765677383597413
